"","plz_code","ZIP_3","ZIP3_ID"
"25743","09434","094",1123
"25744","09509","095",1119
"25745","16556","165",874
"25746","16559","165",874
"25747","16562","165",874
"25748","16567","165",874
"25749","61462","614",1028
"25750","76139","761",1056
"25751","33605","336",499
"25752","27478","274",924
"25753","75236","752",1124
"25754","75387","753",1121
"25755","33813","338",548
"25756","72224","722",76
"25757","75378","753",1121
"25758","75239","752",1124
"25759","32049","320",630
"25760","69488","694",176
"25761","35037","350",586
"25762","35039","350",586
"25763","61194","611",962
"25764","27252","272",926
"25765","75059","750",1131
"25766","69257","692",182
"25767","61203","612",1030
"25768","61137","611",962
"25769","25832","258",830
"25770","78598","785",265
"25771","75428","754",1117
"25772","74343","743",929
"25773","71665","716",117
"25774","74193","741",940
"25775","28879","288",894
"25776","32694","326",656
"25777","31737","317",670
"25778","63654","636",1161
"25779","27404","274",923
"25780","25884","258",830
"25781","88634","886",1064
"25782","36326","363",559
"25783","70192","701",11
"25784","31717","317",671
"25785","37696","376",631
"25786","70599","705",8
"25787","74842","748",966
"25788","74385","743",929
"25789","34560","345",407
"25790","63877","638",1156
"25791","70734","707",5
"25792","34590","345",407
"25793","36341","363",559
"25794","63874","638",1156
"25795","88090","880",1084
"25796","72532","725",70
"25797","74182","741",939
"25798","73776","737",1038
"25799","34132","341",423
"25800","72525","725",70
"25801","04928","049",857
"25802","01326","013",810
"25803","15344","153",914
"25804","15913","159",907
"25805","03099","030",908
"25806","03055","030",908
"25807","49406","494",645
"25808","78664","786",262
"25809","35216","352",579
"25810","32257","322",627
"25811","68239","682",395
"25812","33689","336",499
"25813","35633","356",573
"25814","78652","786",262
"25815","64625","646",1100
"25816","32120","321",629
"25817","78647","786",262
"25818","75053","750",1131
"25819","61169","611",962
"25820","76684","766",1115
"25821","61231","612",1030
"25822","78559","785",265
"25823","35463","354",576
"25824","75447","754",1117
"25825","71116","711",126
"25826","78269","782",270
"25827","78603","786",263
"25828","25852","258",830
"25829","32805","328",646
"25830","64753","647",1099
"25831","72070","720",40
"25832","31621","316",677
"25833","72072","720",40
"25834","35329","353",578
"25835","72393","723",75
"25836","72074","720",40
"25837","63594","635",1163
"25838","31711","317",670
"25839","31608","316",677
"25840","74855","748",966
"25841","74838","748",966
"25842","70199","701",11
"25843","63820","638",1156
"25844","31632","316",677
"25845","74223","742",931
"25846","71726","717",111
"25847","36355","363",559
"25848","72516","725",70
"25849","74219","742",934
"25850","71336","713",122
"25851","74248","742",933
"25852","63831","638",1156
"25853","88636","886",1064
"25854","74239","742",934
"25855","72534","725",70
"25856","99996","999",1168
"25857","37441","374",634
"25858","38527","385",613
"25859","98554","985",959
"25860","91623","916",887
"25861","38329","383",615
"25862","87665","876",1166
"25863","38877","388",606
"25864","91639","916",886
"25865","86862","868",981
"25866","99330","993",1149
"25867","96178","961",58
"25868","38467","384",614
"25869","90614","906",750
"25870","91183","911",898
"25871","99310","993",1149
"25872","29468","294",726
"25873","82491","824",13
"25874","96215","962",57
"25875","06537","065",683
"25876","36119","361",561
"25877","73061","730",978
"25878","34123","341",423
"25879","97773","977",1079
"25880","25587","255",846
"25881","97851","978",1077
"25882","25566","255",846
"25883","97775","977",1079
"25884","97849","978",1077
"25885","97794","977",1079
"25886","88427","884",1071
"25887","21614","216",528
"25888","73347","733",1043
"25889","73108","731",973
"25890","79739","797",489
"25891","55546","555",434
"25892","57647","576",163
"25893","67098","670",479
"25894","79256","792",502
"25895","67487","674",460
"25896","65597","655",307
"25897","33775","337",555
"25898","77794","777",397
"25899","65201","652",310
"25900","35767","357",570
"25901","49439","494",645
"25902","79865","798",482
"25903","33790","337",555
"25904","55276","552",443
"25905","58507","585",105
"25906","58730","587",103
"25907","48291","482",205
"25908","49525","495",643
"25909","79283","792",502
"25910","91180","911",898
"25911","06485","064",687
"25912","38829","388",606
"25913","82445","824",13
"25914","96187","961",58
"25915","82291","822",19
"25916","99448","994",1147
"25917","91362","913",895
"25918","23968","239",589
"25919","83676","836",129
"25920","90518","905",755
"25921","82335","823",17
"25922","82194","821",20
"25923","37139","371",637
"25924","74427","744",970
"25925","24401","244",544
"25926","88239","882",1078
"25927","36219","362",560
"25928","21147","211",491
"25929","74595","745",969
"25930","88175","881",1080
"25931","37081","370",639
"25932","36269","362",560
"25933","88483","884",1071
"25934","24369","243",546
"25935","21218","212",487
"25936","24537","245",541
"25937","89075","890",337
"25938","24640","246",536
"25939","89231","892",327
"25940","97273","972",1020
"25941","74599","745",969
"25942","37136","371",637
"25943","37308","373",635
"25944","29227","292",728
"25945","87763","877",1165
"25946","97505","975",1087
"25947","91541","915",890
"25948","21033","210",494
"25949","29348","293",727
"25950","87748","877",1165
"25951","89299","892",327
"25952","24149","241",557
"25953","87448","874",1136
"25954","97520","975",1085
"25955","29331","293",727
"25956","38279","382",617
"25957","97359","973",1019
"25958","37327","373",635
"25959","86488","864",943
"25960","87493","874",1136
"25961","38159","381",618
"25962","87746","877",1165
"25963","22969","229",452
"25964","91589","915",889
"25965","29593","295",725
"25966","87497","874",1136
"25967","87754","877",1165
"25968","38530","385",613
"25969","91731","917",878
"25970","38312","383",615
"25971","23898","238",595
"25972","24329","243",547
"25973","86483","864",943
"25974","91413","914",893
"25975","37444","374",634
"25976","07937","079",739
"25977","95028","950",97
"25978","95194","951",93
"25979","92665","926",841
"25980","93142","931",53
"25981","83135","831",86
"25982","83562","835",131
"25983","83071","830",87
"25984","84181","841",45
"25985","84437","844",81
"25986","92555","925",847
"25987","04205","042",868
"25988","08468","084",731
"25989","92545","925",847
"25990","83125","831",85
"25991","92709","927",838
"25992","17168","171",722
"25993","08107","081",737
"25994","14772","147",772
"25995","14641","146",774
"25996","94405","944",23
"25997","94428","944",23
"25998","08297","082",736
"25999","94553","945",21
"26000","17255","172",719
"26001","09648","096",1116
"26002","16835","168",871
"26003","83483","834",132
"26004","09131","091",1132
"26005","04874","048",858
"26006","93470","934",50
"26007","04741","047",859
"26008","94259","942",27
"26009","16515","165",874
"26010","94167","941",1173
"26011","16547","165",874
"26012","16548","165",874
"26013","94566","945",22
"26014","52066","520",1027
"26015","41849","418",313
"26016","47546","475",212
"26017","52388","523",1023
"26018","66679","666",249
"26019","50169","501",928
"26020","47055","470",217
"26021","46147","461",99
"26022","48703","487",191
"26023","51107","511",1096
"26024","58091","580",119
"26025","44145","441",340
"26026","56566","565",350
"26027","44269","442",339
"26028","48496","484",197
"26029","79418","794",496
"26030","49733","497",641
"26031","53426","534",291
"26032","44869","448",416
"26033","53424","534",291
"26034","53179","531",294
"26035","85084","850",1009
"26036","91284","912",897
"26037","82031","820",1167
"26038","95499","954",154
"26039","92262","922",852
"26040","95352","953",156
"26041","93339","933",51
"26042","07646","076",744
"26043","39126","391",713
"26044","85662","856",1052
"26045","39249","392",710
"26046","18209","182",698
"26047","95682","956",143
"26048","92287","922",852
"26049","10319","103",379
"26050","12683","126",516
"26051","01768","017",804
"26052","01728","017",804
"26053","16278","162",888
"26054","03103","031",906
"26055","02763","027",768
"26056","02828","028",767
"26057","57548","575",166
"26058","79100","791",506
"26059","59757","597",219
"26060","59320","593",224
"26061","67819","678",518
"26062","77960","779",390
"26063","67475","674",460
"26064","59759","597",219
"26065","49434","494",645
"26066","49074","490",658
"26067","79274","792",502
"26068","26203","262",798
"26069","47533","475",212
"26070","41844","418",313
"26071","52441","524",1095
"26072","47906","479",207
"26073","47918","479",207
"26074","66693","666",249
"26075","47803","478",208
"26076","41464","414",324
"26077","47178","471",215
"26078","54523","545",234
"26079","40229","402",1012
"26080","40882","408",1059
"26081","40625","406",1062
"26082","48455","484",197
"26083","66299","662",259
"26084","53177","531",294
"26085","45889","458",189
"26086","26506","265",789
"26087","42349","423",230
"26088","45699","456",153
"26089","53840","538",334
"26090","48727","487",191
"26091","55491","554",435
"26092","26826","268",784
"26093","56645","566",349
"26094","56626","566",349
"26095","59399","593",223
"26096","56589","565",350
"26097","66907","669",297
"26098","79367","793",501
"26099","79594","795",495
"26100","67701","677",447
"26101","56249","562",368
"26102","77963","779",390
"26103","56422","564",351
"26104","58840","588",101
"26105","56594","565",350
"26106","04910","049",857
"26107","15738","157",912
"26108","15746","157",912
"26109","94089","940",1179
"26110","01731","017",804
"26111","15370","153",914
"26112","15562","155",913
"26113","01259","012",811
"26114","01324","013",810
"26115","17424","174",716
"26116","82547","825",12
"26117","81249","812",44
"26118","29478","294",726
"26119","07768","077",741
"26120","91230","912",897
"26121","23974","239",589
"26122","95361","953",156
"26123","95445","954",154
"26124","85778","857",1051
"26125","85283","852",1004
"26126","92355","923",851
"26127","85748","857",1049
"26128","83679","836",129
"26129","06425","064",687
"26130","06246","062",690
"26131","85405","854",1060
"26132","85467","854",1060
"26133","95237","952",92
"26134","92269","922",852
"26135","84434","844",81
"26136","92449","924",849
"26137","95676","956",143
"26138","08543","085",730
"26139","07987","079",739
"26140","93095","930",28
"26141","93092","930",28
"26142","84149","841",45
"26143","14828","148",771
"26144","14793","147",772
"26145","83253","832",135
"26146","04179","041",870
"26147","04565","045",862
"26148","84164","841",45
"26149","04289","042",868
"26150","18334","183",697
"26151","04329","043",867
"26152","04683","046",861
"26153","83349","833",133
"26154","16837","168",871
"26155","83373","833",133
"26156","17252","172",719
"26157","09243","092",1130
"26158","94371","943",26
"26159","09399","093",1126
"26160","09217","092",1130
"26161","84489","844",82
"26162","84337","843",83
"26163","09228","092",1130
"26164","94526","945",21
"26165","04774","047",859
"26166","94577","945",22
"26167","09405","094",1123
"26168","18435","184",696
"26169","14480","144",777
"26170","94086","940",1176
"26171","13599","135",820
"26172","17279","172",721
"26173","13469","134",822
"26174","16552","165",874
"26175","12307","123",523
"26176","73116","731",974
"26177","24358","243",546
"26178","89616","896",315
"26179","88456","884",1071
"26180","24972","249",564
"26181","97950","979",1072
"26182","24340","243",546
"26183","73557","735",1041
"26184","21129","211",491
"26185","24402","244",544
"26186","97762","977",1079
"26187","37079","370",639
"26188","97249","972",1020
"26189","36163","361",561
"26190","74575","745",969
"26191","73574","735",1041
"26192","97209","972",1020
"26193","24631","246",538
"26194","24251","242",552
"26195","29229","292",728
"26196","24161","241",557
"26197","89291","892",327
"26198","97724","977",1079
"26199","24147","241",557
"26200","97424","974",1018
"26201","97334","973",1019
"26202","91607","916",883
"26203","97517","975",1088
"26204","29359","293",727
"26205","99988","999",1168
"26206","87760","877",1165
"26207","97526","975",1086
"26208","73495","734",1042
"26209","24306","243",547
"26210","21339","213",478
"26211","38543","385",613
"26212","87671","876",1166
"26213","29367","293",727
"26214","38239","382",617
"26215","89426","894",323
"26216","99846","998",1169
"26217","91611","916",883
"26218","97437","974",1018
"26219","21403","214",471
"26220","87459","874",1136
"26221","87657","876",1166
"26222","29549","295",725
"26223","78655","786",262
"26224","65812","658",361
"26225","35586","355",574
"26226","78176","781",273
"26227","78658","786",262
"26228","79807","798",484
"26229","64665","646",1100
"26230","76709","767",1114
"26231","69514","695",173
"26232","78661","786",262
"26233","75331","753",1121
"26234","69121","691",187
"26235","78594","785",265
"26236","61184","611",962
"26237","64397","643",1035
"26238","60386","603",62
"26239","27729","277",920
"26240","75038","750",1131
"26241","64405","644",1032
"26242","35110","351",583
"26243","63456","634",1164
"26244","27305","273",925
"26245","63486","634",1164
"26246","74934","749",964
"26247","25719","257",834
"26248","33014","330",513
"26249","63683","636",1161
"26250","71065","710",78
"26251","64750","647",1099
"26252","31715","317",671
"26253","63937","639",1152
"26254","74366","743",929
"26255","31688","316",675
"26256","31840","318",665
"26257","70794","707",4
"26258","74177","741",941
"26259","63840","638",1156
"26260","31626","316",677
"26261","34396","343",412
"26262","63633","636",1161
"26263","31860","318",665
"26264","25596","255",846
"26265","74255","742",934
"26266","34633","346",406
"26267","31542","315",678
"26268","74740","747",967
"26269","72584","725",70
"26270","21683","216",529
"26271","73249","732",971
"26272","29693","296",724
"26273","30890","308",600
"26274","27419","274",923
"26275","97836","978",1077
"26276","85132","851",1005
"26277","91795","917",879
"26278","06567","065",683
"26279","82299","822",19
"26280","96257","962",57
"26281","99625","996",1141
"26282","39164","391",713
"26283","82205","822",19
"26284","82402","824",16
"26285","82347","823",17
"26286","90610","906",751
"26287","85110","851",1005
"26288","82275","822",19
"26289","07330","073",747
"26290","06469","064",687
"26291","92334","923",851
"26292","86736","867",982
"26293","29575","295",725
"26294","97483","974",1018
"26295","21354","213",478
"26296","29584","295",725
"26297","91590","915",889
"26298","86486","864",943
"26299","86869","868",981
"26300","96184","961",58
"26301","96194","961",58
"26302","29413","294",726
"26303","86859","868",981
"26304","86987","869",980
"26305","90556","905",756
"26306","38474","384",614
"26307","86511","865",990
"26308","29410","294",726
"26309","82442","824",13
"26310","86643","866",988
"26311","91807","918",875
"26312","96123","961",58
"26313","86554","865",996
"26314","86666","866",988
"26315","91330","913",895
"26316","86551","865",996
"26317","91094","910",900
"26318","65594","655",307
"26319","49176","491",654
"26320","77756","777",397
"26321","57392","573",169
"26322","76877","768",1109
"26323","55120","551",445
"26324","26135","261",800
"26325","79848","798",482
"26326","67363","673",463
"26327","79843","798",482
"26328","27798","277",919
"26329","35690","356",572
"26330","76777","767",1111
"26331","67374","673",463
"26332","76344","763",1047
"26333","61479","614",1028
"26334","67354","673",463
"26335","74749","747",967
"26336","71573","715",118
"26337","73269","732",971
"26338","24890","248",531
"26339","88525","885",1068
"26340","34320","343",414
"26341","73349","733",1043
"26342","21643","216",528
"26343","24809","248",531
"26344","36211","362",560
"26345","94116","941",1175
"26346","01640","016",806
"26347","94151","941",1175
"26348","94107","941",1175
"26349","01734","017",804
"26350","17335","173",718
"26351","17309","173",718
"26352","17459","174",716
"26353","01477","014",809
"26354","33428","334",505
"26355","78148","781",273
"26356","55257","552",442
"26357","76530","765",1044
"26358","26125","261",800
"26359","25946","259",827
"26360","76187","761",1056
"26361","72275","722",76
"26362","78126","781",273
"26363","67346","673",463
"26364","76661","766",1115
"26365","79677","796",492
"26366","77731","777",397
"26367","79211","792",502
"26368","67691","676",451
"26369","55218","552",442
"26370","48361","483",202
"26371","01917","019",853
"26372","17329","173",718
"26373","03048","030",908
"26374","03052","030",908
"26375","02829","028",767
"26376","02826","028",767
"26377","85305","853",1000
"26378","82166","821",20
"26379","19063","190",766
"26380","99518","995",1145
"26381","06317","063",688
"26382","80939","809",814
"26383","85354","853",999
"26384","06618","066",681
"26385","93309","933",51
"26386","92277","922",852
"26387","92366","923",851
"26388","85586","855",1057
"26389","85560","855",1057
"26390","59348","593",223
"26391","48366","483",199
"26392","66901","669",297
"26393","48485","484",197
"26394","56299","562",365
"26395","58454","584",106
"26396","45279","452",159
"26397","49835","498",638
"26398","45886","458",189
"26399","56856","568",425
"26400","53604","536",341
"26401","66885","668",302
"26402","48308","483",199
"26403","79588","795",495
"26404","55569","555",433
"26405","90562","905",758
"26406","29462","294",726
"26407","99098","990",1158
"26408","96167","961",58
"26409","90475","904",760
"26410","96224","962",57
"26411","90592","905",755
"26412","98743","987",1013
"26413","96355","963",56
"26414","86564","865",996
"26415","82541","825",12
"26416","84101","841",46
"26417","06217","062",690
"26418","16949","169",869
"26419","95632","956",143
"26420","84095","840",47
"26421","92708","927",835
"26422","39539","395",705
"26423","07973","079",739
"26424","84432","844",81
"26425","92536","925",847
"26426","04420","044",865
"26427","18292","182",698
"26428","93087","930",28
"26429","93101","931",54
"26430","94348","943",26
"26431","84163","841",45
"26432","94344","943",26
"26433","08371","083",733
"26434","04567","045",862
"26435","93464","934",50
"26436","04651","046",861
"26437","83313","833",133
"26438","04828","048",858
"26439","04687","046",861
"26440","84333","843",83
"26441","14669","146",774
"26442","94267","942",27
"26443","06925","069",664
"26444","83410","834",132
"26445","83471","834",132
"26446","16775","167",873
"26447","94557","945",21
"26448","04758","047",859
"26449","14055","140",783
"26450","17034","170",723
"26451","13159","131",826
"26452","18551","185",695
"26453","35614","356",571
"26454","68307","683",394
"26455","68169","681",401
"26456","35510","355",575
"26457","32339","323",626
"26458","72172","721",33
"26459","64673","646",1100
"26460","32278","322",627
"26461","69221","692",184
"26462","75180","751",1128
"26463","28197","281",904
"26464","69242","692",179
"26465","28259","282",903
"26466","75248","752",1124
"26467","72355","723",74
"26468","28857","288",894
"26469","75382","753",1121
"26470","69245","692",182
"26471","69259","692",185
"26472","64407","644",1032
"26473","32425","324",625
"26474","35288","352",580
"26475","63667","636",1161
"26476","75050","750",1131
"26477","31592","315",679
"26478","63543","635",1163
"26479","74912","749",964
"26480","72076","720",40
"26481","34471","344",409
"26482","63853","638",1156
"26483","74078","740",942
"26484","63785","637",1159
"26485","88639","886",1064
"26486","74206","742",936
"26487","74348","743",929
"26488","72827","728",65
"26489","25712","257",834
"26490","74172","741",941
"26491","74074","740",942
"26492","31553","315",678
"26493","74743","747",967
"26494","25584","255",846
"26495","72660","726",67
"26496","21522","215",465
"26497","99894","998",1169
"26498","87660","876",1166
"26499","86877","868",981
"26500","98646","986",1016
"26501","89434","894",323
"26502","38875","388",606
"26503","38442","384",614
"26504","96176","961",58
"26505","23758","237",566
"26506","29571","295",725
"26507","23923","239",589
"26508","86984","869",980
"26509","91350","913",895
"26510","99189","991",1154
"26511","86940","869",980
"26512","82389","823",17
"26513","96146","961",58
"26514","23779","237",566
"26515","23936","239",589
"26516","90427","904",760
"26517","29487","294",726
"26518","79576","795",495
"26519","66969","669",298
"26520","56112","561",381
"26521","26849","268",784
"26522","48165","481",206
"26523","56077","560",385
"26524","59427","594",222
"26525","55590","555",433
"26526","79410","794",496
"26527","56204","562",367
"26528","79692","796",492
"26529","58802","588",101
"26530","79279","792",502
"26531","73114","731",975
"26532","30880","308",599
"26533","37284","372",636
"26534","89134","891",332
"26535","73340","733",1043
"26536","24351","243",546
"26537","37176","371",637
"26538","21075","210",493
"26539","24558","245",540
"26540","89174","891",332
"26541","89171","891",332
"26542","89551","895",320
"26543","87547","875",1135
"26544","23826","238",591
"26545","91616","916",883
"26546","38685","386",610
"26547","91593","915",892
"26548","89441","894",323
"26549","97511","975",1089
"26550","89355","893",325
"26551","52080","520",1027
"26552","54611","546",290
"26553","40667","406",1063
"26554","53902","539",330
"26555","46354","463",95
"26556","49849","498",638
"26557","50935","509",955
"26558","53359","533",292
"26559","46240","462",98
"26560","45964","459",188
"26561","51381","513",1148
"26562","56841","568",424
"26563","74214","742",934
"26564","24873","248",531
"26565","25578","255",846
"26566","37640","376",631
"26567","37620","376",631
"26568","89611","896",316
"26569","73110","731",972
"26570","89150","891",332
"26571","36088","360",563
"26572","73098","730",978
"26573","47551","475",212
"26574","52477","524",1095
"26575","52382","523",1023
"26576","47506","475",211
"26577","54647","546",288
"26578","54316","543",244
"26579","47139","471",215
"26580","50259","502",961
"26581","40599","405",1066
"26582","45475","454",157
"26583","50739","507",957
"26584","66636","666",249
"26585","66117","661",260
"26586","50968","509",954
"26587","56825","568",425
"26588","53125","531",294
"26589","48720","487",191
"26590","79822","798",482
"26591","35759","357",570
"26592","76437","764",1045
"26593","49143","491",654
"26594","79790","797",488
"26595","76764","767",1111
"26596","35684","356",572
"26597","76189","761",1056
"26598","67365","673",463
"26599","27801","278",916
"26600","59602","596",220
"26601","67117","671",476
"26602","66862","668",303
"26603","55596","555",433
"26604","67732","677",447
"26605","79429","794",496
"26606","56349","563",357
"26607","67697","676",451
"26608","49497","494",644
"26609","49536","495",643
"26610","67728","677",450
"26611","59469","594",222
"26612","65582","655",307
"26613","65626","656",375
"26614","59519","595",221
"26615","59823","598",218
"26616","57234","572",170
"26617","77787","777",397
"26618","67157","671",476
"26619","26903","269",779
"26620","26465","264",793
"26621","66504","665",252
"26622","56323","563",354
"26623","58515","585",105
"26624","48159","481",206
"26625","56743","567",346
"26626","55776","557",514
"26627","56751","567",346
"26628","24783","247",534
"26629","73054","730",978
"26630","73113","731",977
"26631","36277","362",560
"26632","37120","371",637
"26633","30629","306",602
"26634","29649","296",724
"26635","88260","882",1078
"26636","31137","311",662
"26637","37075","370",639
"26638","97657","976",1082
"26639","73434","734",1042
"26640","97647","976",1082
"26641","23812","238",591
"26642","73433","734",1042
"26643","97534","975",1085
"26644","89520","895",320
"26645","87779","877",1165
"26646","87752","877",1165
"26647","89567","895",320
"26648","89428","894",323
"26649","98639","986",1016
"26650","89358","893",325
"26651","24238","242",550
"26652","86735","867",982
"26653","96160","961",58
"26654","89365","893",325
"26655","87742","877",1165
"26656","91463","914",893
"26657","38114","381",618
"26658","32361","323",626
"26659","33154","331",511
"26660","35585","355",574
"26661","64683","646",1100
"26662","78662","786",262
"26663","75196","751",1129
"26664","75045","750",1131
"26665","33161","331",511
"26666","69469","694",176
"26667","28719","287",896
"26668","27616","276",921
"26669","61118","611",962
"26670","33175","331",511
"26671","61206","612",1031
"26672","27245","272",926
"26673","63150","631",1105
"26674","32429","324",625
"26675","32547","325",624
"26676","64853","648",1098
"26677","31595","315",679
"26678","25774","257",834
"26679","71106","711",126
"26680","27412","274",923
"26681","71739","717",110
"26682","74252","742",935
"26683","35279","352",580
"26684","63679","636",1161
"26685","25866","258",830
"26686","31719","317",671
"26687","25785","257",834
"26688","63768","637",1160
"26689","71640","716",116
"26690","63857","638",1156
"26691","71332","713",122
"26692","31867","318",665
"26693","74736","747",967
"26694","73230","732",971
"26695","91459","914",893
"26696","91622","916",883
"26697","38162","381",618
"26698","38319","383",615
"26699","38165","381",618
"26700","29389","293",727
"26701","91737","917",878
"26702","91586","915",889
"26703","86685","866",988
"26704","96188","961",58
"26705","86485","864",948
"26706","99100","991",1154
"26707","86925","869",980
"26708","96190","961",58
"26709","86507","865",989
"26710","86179","861",953
"26711","91336","913",895
"26712","24867","248",531
"26713","73262","732",971
"26714","36364","363",559
"26715","34327","343",414
"26716","24819","248",531
"26717","73101","731",972
"26718","21646","216",528
"26719","73087","730",978
"26720","34286","342",421
"26721","73344","733",1043
"26722","97854","978",1077
"26723","25336","253",850
"26724","97959","979",1072
"26725","92348","923",851
"26726","85077","850",1009
"26727","85391","853",1001
"26728","85386","853",999
"26729","06638","066",682
"26730","95233","952",92
"26731","85579","855",1058
"26732","85414","854",1060
"26733","92237","922",852
"26734","83703","837",128
"26735","06198","061",692
"26736","95686","956",143
"26737","84091","840",49
"26738","83737","837",128
"26739","85368","853",1003
"26740","92286","922",852
"26741","39590","395",705
"26742","93161","931",53
"26743","06258","062",690
"26744","83075","830",87
"26745","85659","856",1055
"26746","84098","840",49
"26747","83558","835",131
"26748","83527","835",131
"26749","83131","831",84
"26750","14728","147",773
"26751","04639","046",860
"26752","04275","042",868
"26753","08115","081",737
"26754","08147","081",737
"26755","14797","147",772
"26756","92557","925",847
"26757","84550","845",79
"26758","08315","083",732
"26759","09224","092",1130
"26760","83413","834",132
"26761","93476","934",50
"26762","94447","944",23
"26763","09484","094",1123
"26764","94486","944",23
"26765","17109","171",722
"26766","18516","185",694
"26767","94501","945",22
"26768","14482","144",777
"26769","94551","945",22
"26770","94137","941",1171
"26771","09514","095",1119
"26772","18574","185",695
"26773","09618","096",1116
"26774","94169","941",1175
"26775","17036","170",723
"26776","94481","944",25
"26777","99099","990",1158
"26778","86495","864",946
"26779","82418","824",13
"26780","86701","867",984
"26781","19075","190",766
"26782","91355","913",895
"26783","95359","953",156
"26784","06571","065",683
"26785","82110","821",20
"26786","29491","294",726
"26787","91242","912",897
"26788","01833","018",856
"26789","01906","019",853
"26790","03149","031",906
"26791","02727","027",768
"26792","94121","941",1175
"26793","94545","945",22
"26794","03238","032",905
"26795","01468","014",809
"26796","17389","173",718
"26797","01945","019",853
"26798","49844","498",638
"26799","49832","498",638
"26800","95100","951",93
"26801","06686","066",681
"26802","83109","831",86
"26803","95186","951",93
"26804","92703","927",837
"26805","84088","840",49
"26806","83115","831",84
"26807","06766","067",674
"26808","18184","181",699
"26809","84419","844",81
"26810","92436","924",849
"26811","04442","044",864
"26812","06774","067",674
"26813","84109","841",45
"26814","84573","845",80
"26815","08066","080",738
"26816","84177","841",45
"26817","14823","148",771
"26818","94363","943",26
"26819","04680","046",861
"26820","09353","093",1126
"26821","08359","083",732
"26822","16816","168",871
"26823","16831","168",871
"26824","94374","943",26
"26825","94505","945",21
"26826","09235","092",1130
"26827","93458","934",50
"26828","94533","945",21
"26829","17217","172",720
"26830","14612","146",774
"26831","13593","135",820
"26832","13589","135",820
"26833","18556","185",695
"26834","94258","942",27
"26835","94081","940",1176
"26836","13509","135",820
"26837","94513","945",22
"26838","12207","122",524
"26839","15938","159",907
"26840","12529","125",521
"26841","95326","953",156
"26842","85221","852",1004
"26843","95512","955",147
"26844","92367","923",851
"26845","93336","933",51
"26846","07743","077",742
"26847","95448","954",154
"26848","39221","392",710
"26849","19374","193",763
"26850","84048","840",49
"26851","18225","182",698
"26852","92249","922",852
"26853","85665","856",1052
"26854","85419","854",1060
"26855","85435","854",1060
"26856","86570","865",996
"26857","86529","865",996
"26858","82481","824",13
"26859","82343","823",17
"26860","85051","850",1009
"26861","25938","259",828
"26862","68642","686",388
"26863","78086","780",275
"26864","49453","494",645
"26865","61273","612",1030
"26866","75389","753",1121
"26867","72160","721",33
"26868","65934","659",353
"26869","33719","337",554
"26870","60489","604",61
"26871","35094","350",586
"26872","27619","276",921
"26873","60437","604",61
"26874","69198","691",187
"26875","75173","751",1128
"26876","69168","691",186
"26877","27721","277",920
"26878","75056","750",1131
"26879","78592","785",265
"26880","71120","711",126
"26881","35114","351",583
"26882","64760","647",1099
"26883","78256","782",270
"26884","32423","324",625
"26885","63450","634",1164
"26886","74921","749",964
"26887","71034","710",78
"26888","71093","710",78
"26889","31691","316",675
"26890","63699","636",1161
"26891","72124","721",36
"26892","31749","317",670
"26893","27324","273",925
"26894","88630","886",1064
"26895","74722","747",967
"26896","34379","343",412
"26897","34388","343",412
"26898","63637","636",1161
"26899","74746","747",967
"26900","36093","360",563
"26901","73079","730",978
"26902","21629","216",528
"26903","97267","972",1020
"26904","74429","744",970
"26905","25499","254",848
"26906","97204","972",1020
"26907","97262","972",1020
"26908","97502","975",1087
"26909","73432","734",1042
"26910","91625","916",883
"26911","22885","228",456
"26912","24148","241",557
"26913","87730","877",1165
"26914","87463","874",1136
"26915","23867","238",591
"26916","23795","237",565
"26917","38176","381",618
"26918","38539","385",613
"26919","91613","916",883
"26920","97499","974",1018
"26921","29369","293",727
"26922","89435","894",323
"26923","99759","997",1170
"26924","91725","917",878
"26925","86871","868",981
"26926","38550","385",613
"26927","23556","235",569
"26928","86733","867",982
"26929","91462","914",893
"26930","98528","985",959
"26931","87645","876",1166
"26932","96191","961",58
"26933","29597","295",725
"26934","29499","294",726
"26935","19260","192",765
"26936","86943","869",980
"26937","86316","863",952
"26938","38486","384",614
"26939","82435","824",13
"26940","82272","822",19
"26941","01689","016",806
"26942","16356","163",880
"26943","15745","157",912
"26944","16225","162",888
"26945","94145","941",1175
"26946","01189","011",812
"26947","15528","155",913
"26948","01825","018",856
"26949","01819","018",856
"26950","34277","342",419
"26951","88527","885",1068
"26952","34346","343",412
"26953","97941","979",1072
"26954","37635","376",631
"26955","29643","296",724
"26956","88287","882",1078
"26957","88131","881",1080
"26958","15306","153",914
"26959","02625","026",769
"26960","15295","152",915
"26961","02791","027",768
"26962","41169","411",285
"26963","54439","544",240
"26964","47877","478",208
"26965","46399","463",96
"26966","54308","543",244
"26967","54427","544",241
"26968","50769","507",957
"26969","66839","668",301
"26970","45481","454",157
"26971","40627","406",1062
"26972","54349","543",247
"26973","46286","462",98
"26974","45966","459",188
"26975","51377","513",1148
"26976","45899","458",189
"26977","66280","662",259
"26978","44225","442",339
"26979","48161","481",206
"26980","58579","585",105
"26981","26434","264",792
"26982","49610","496",642
"26983","57078","570",172
"26984","49078","490",658
"26985","49596","495",643
"26986","48336","483",202
"26987","55435","554",436
"26988","65347","653",309
"26989","57271","572",170
"26990","79725","797",488
"26991","67473","674",460
